tweet,gender,age_group,extraversion,neuroticism,agreeableness,conscientiousness,openness
@ coming this fall in al movie theathers,0,0,0.1,0.4,0.0,0.1,0.2
@ are you going to cast #RGT ps3 next week as well?,0,0,0.1,0.4,0.0,0.1,0.2
Iemand 8s ofzo?,0,0,0.1,0.4,0.0,0.1,0.2
@ ik was aant lopen though,0,0,0.1,0.4,0.0,0.1,0.2
@ act of valor,0,0,0.1,0.4,0.0,0.1,0.2
@ Force_CMG,0,0,0.1,0.4,0.0,0.1,0.2
Inv me for 8s PS3 :),0,0,0.1,0.4,0.0,0.1,0.2
8s LF4 add BeCasNL,0,0,0.1,0.4,0.0,0.1,0.2
@ Bo2 8s?,0,0,0.1,0.4,0.0,0.1,0.2
"Cable connected, warrior skills inbound! ~",0,0,0.1,0.4,0.0,0.1,0.2
Rare shit hier op cod,0,0,0.1,0.4,0.0,0.1,0.2
@ ik heb nog nooit shitty gebruikt in competetive op ghosts! Smg all the way,0,0,0.1,0.4,0.0,0.1,0.2
"@ nuttige informatie, top!",0,0,0.1,0.4,0.0,0.1,0.2
@ @ @ @ fixert,0,0,0.1,0.4,0.0,0.1,0.2
@ Teams in playoffs > League 1,0,0,0.1,0.4,0.0,0.1,0.2
Scump is zo’n beast in die money 8s he wauw,0,0,0.1,0.4,0.0,0.1,0.2
iemand 8s?,0,0,0.1,0.4,0.0,0.1,0.2
@ A clean 3-0 sweep from BigBoys  vs Rusherz :D,0,0,0.1,0.4,0.0,0.1,0.2
@ mn team is offline man,0,0,0.1,0.4,0.0,0.1,0.2
@ @ 8s?,0,0,0.1,0.4,0.0,0.1,0.2
@ yes please,0,0,0.1,0.4,0.0,0.1,0.2
Bo2 8s LF3 @ me,0,0,0.1,0.4,0.0,0.1,0.2
@ @ Best reaction ever rob hahahhaha,0,0,0.1,0.4,0.0,0.1,0.2
@ @ nee ghosts schat,0,0,0.1,0.4,0.0,0.1,0.2
Heeft iemand 8s lobby,0,0,0.1,0.4,0.0,0.1,0.2
Callouts: Strikezone | Call of Duty: Ghosts: ~ via @,0,0,0.1,0.4,0.0,0.1,0.2
@ @ 3-1 in David of BigBoys,0,0,0.1,0.4,0.0,0.1,0.2
#BigBoys for league 1!!!,0,0,0.1,0.4,0.0,0.1,0.2
@ nee sorry ik haat excel,0,0,0.1,0.4,0.0,0.1,0.2
Fack fack fack dat was schrikken,0,0,0.1,0.4,0.0,0.1,0.2
@ ben al thuis :(,0,0,0.1,0.4,0.0,0.1,0.2
8s LF5 @ me for inv (ps3),0,0,0.1,0.4,0.0,0.1,0.2
Terug van Vakantie! | Call of Duty: Ghosts: ~ via @,0,0,0.1,0.4,0.0,0.1,0.2
Terug van Vakantie! | Call of Duty: Ghosts: ~ via @,0,0,0.1,0.4,0.0,0.1,0.2
SMG vs Assault Rifle | Call of Duty: Ghosts: ~ via @,0,0,0.1,0.4,0.0,0.1,0.2
@ Can you update bracket we won (little boys),0,0,0.1,0.4,0.0,0.1,0.2
@ Error in Bracket! we (little boys) swept Glorify with 2-0 we advance in bracket,0,0,0.1,0.4,0.0,0.1,0.2
@ can we schedule the (semi) final tomorrow because the tourney started so late already,0,0,0.1,0.4,0.0,0.1,0.2
@ do you have the twitters of the team Niet Spelen so we can schedule it,0,0,0.1,0.4,0.0,0.1,0.2
@ great Thanks a lot,0,0,0.1,0.4,0.0,0.1,0.2
@ nah we prefer tomorrow at what time can you play,0,0,0.1,0.4,0.0,0.1,0.2
@ oh ok we can't play now because we had already agreed with ur to play the final tomorrow due to the late start today,0,0,0.1,0.4,0.0,0.1,0.2
@ we won't be online because it is already 1:30 am here and we re not planning to game till the early hours,0,0,0.1,0.4,0.0,0.1,0.2
@ ok act your age don't be childish,0,0,0.1,0.4,0.0,0.1,0.2
@ good luck tomorrow let me know what time you want to play and let's try schedule a match,0,0,0.1,0.4,0.0,0.1,0.2
@ don't mess with the big boys and when we lose it is alright we re just a puteam and I'm a caster not a comp player so yeah,0,0,0.1,0.4,0.0,0.1,0.2
.@ did you actually favourited your own tweet wow,0,0,0.1,0.4,0.0,0.1,0.2
@ nah both xbox and ps3 please know who your opponents are,0,0,0.1,0.4,0.0,0.1,0.2
@ ReflexGT NetherLANS and more,0,0,0.1,0.4,0.0,0.1,0.2
@ ReflexGT is one of the first LAN events in the eu and attracts players from all over the eu please know ur facts,0,0,0.1,0.4,0.0,0.1,0.2
@ yeah because you are somebody with your 100- followers great job bro,0,0,0.1,0.4,0.0,0.1,0.2
.@ why do you favourite your own tweets? Are you a retard?,0,0,0.1,0.4,0.0,0.1,0.2
@ biggest LAN I'm the Netherlands and one of the top LAN events in Europe,0,0,0.1,0.4,0.0,0.1,0.2
@ never said I was somebody because of my followers,0,0,0.1,0.4,0.0,0.1,0.2
@ can't you win anymore by responding to new tweets and do you have to use tweets from 30 mins ago?,0,0,0.1,0.4,0.0,0.1,0.2
@ no because it is 2 am and I'm not talking in my own language I start constructing good sentences when you speak Dutch,0,0,0.1,0.4,0.0,0.1,0.2
@ i sprak 5 languages fluent because we are superior and make your life easier because you can't learn more than one language,0,0,0.1,0.4,0.0,0.1,0.2
@ I'm sorry my autocorrect is in Dutch but I'm not going to waste anymore time on you because others deserve that more,0,0,0.1,0.4,0.0,0.1,0.2
@ message me a time for tomorrow so we can play a nice friendly match alright,0,0,0.1,0.4,0.0,0.1,0.2
@ doesn't work for us sorry,0,0,0.1,0.4,0.0,0.1,0.2
@  I can also ask ur to set a time when you don't come up with reasonable times to play,0,0,0.1,0.4,0.0,0.1,0.2
@ goodnight lets set a time tomorrow to play :),0,0,0.1,0.4,0.0,0.1,0.2
@ no ur agreed to play the final tomorrow so it's done for today please act like your age unless you are 10,0,0,0.1,0.4,0.0,0.1,0.2
@ @ do you already know what time your team is able to play?,0,0,0.1,0.4,0.0,0.1,0.2
@ @ ok let me know asap,0,0,0.1,0.4,0.0,0.1,0.2
@ @ we would prefer more in the evening because the weather is really nice in the Netherlands today,0,0,0.1,0.4,0.0,0.1,0.2
@ @ we as well but two of out people are not Home because of that but they are later tonight,0,0,0.1,0.4,0.0,0.1,0.2
@ @ let's play around 7 pm (Amsterdam time),0,0,0.1,0.4,0.0,0.1,0.2
@ @ i spelled it wrong if you want to play  In 30 mins we will have to play with 2 pu if you and ur agree to that,0,0,0.1,0.4,0.0,0.1,0.2
@ @ i already added one of you guys….,0,0,0.1,0.4,0.0,0.1,0.2
@ @ A equinox guy added me and i accepted im not 100% sure who it was what is your pan?,0,0,0.1,0.4,0.0,0.1,0.2
@ little boys won the final over EquinoX with a whopping 3-1 win,0,0,0.1,0.4,0.0,0.1,0.2
@ Can we please stay polite you are damaging the entire call of duty community,0,0,0.1,0.4,0.0,0.1,0.2
Iemand 8s op PS3? @ me for invite,0,0,0.1,0.4,0.0,0.1,0.2
mathematically imposible..kom op casters,0,0,0.1,0.4,0.0,0.1,0.2
Fackk yeahhhhh,0,0,0.1,0.4,0.0,0.1,0.2
Lets go Proof!!!,0,0,0.1,0.4,0.0,0.1,0.2
@ brand?,0,0,0.1,0.4,0.0,0.1,0.2
Zei hij nou dutch production team ?,0,0,0.1,0.4,0.0,0.1,0.2
@ iPhone 4,0,0,0.1,0.4,0.0,0.1,0.2
Casters? Wtf,0,0,0.1,0.4,0.0,0.1,0.2
@ follow for dm please regarding EGO Brussels,0,0,0.1,0.4,0.0,0.1,0.2
@ @ @ @ @ oeehhh david that comeback though,0,0,0.1,0.4,0.0,0.1,0.2
Iemand Bo2?,0,0,0.1,0.4,0.0,0.1,0.2
Black Ops 2  8s LF1 @ me for inv,0,0,0.1,0.4,0.0,0.1,0.2
@ @ @ History repeats itself again,0,0,0.1,0.4,0.0,0.1,0.2
Gb LF1 sign up now for an extra bonus!,0,0,0.1,0.4,0.0,0.1,0.2
Ik snap nu waarom sommige mensen T16 waren… Oehhh shots fired!!,0,0,0.1,0.4,0.0,0.1,0.2
@ RGT bo2 fzo hint hint,0,0,0.1,0.4,0.0,0.1,0.2
@ @ I am trying to give your organization more credibility and audience. You just lost 150 viewers....,0,0,0.1,0.4,0.0,0.1,0.2
"@ @ @  @ I am an international Caster, I will never set my reputation at risk for that",0,0,0.1,0.4,0.0,0.1,0.2
I wanna thank my mom for giving me a cool ass name,0,0,-0.1,0.2,0.1,0.0,0.2
Aaron Alexy Nilo Thomas,0,0,-0.1,0.2,0.1,0.0,0.2
And all I ever wanted was to act on my attraction,0,0,-0.1,0.2,0.1,0.0,0.2
I wish I could close my eyes and I automatically fall asleep,0,0,-0.1,0.2,0.1,0.0,0.2
I just wanna go to sleep so I can wake up in the morning and defrost those tamales that are in my freezer ????,0,0,-0.1,0.2,0.1,0.0,0.2
@ Probably tomorrow?,0,0,-0.1,0.2,0.1,0.0,0.2
@ from 9-9:50 then my second class is at like 1 I think,0,0,-0.1,0.2,0.1,0.0,0.2
"I need to find me a girl that loves Harry potter, Pokemon, and listening to music just as much as I do.",0,0,-0.1,0.2,0.1,0.0,0.2
Me everyday ~,0,0,-0.1,0.2,0.1,0.0,0.2
"Alright I'm putting my phone down nobody bother me with notifications. Pfft, what am I saying my phone stays dry as fuck. Night",0,0,-0.1,0.2,0.1,0.0,0.2
"of course my room would be cold, and my blankets comfy as hell the day i gotta get out of bed early.",0,0,-0.1,0.2,0.1,0.0,0.2
Shits looking up for me. Ima have a or semester of school this year,0,0,-0.1,0.2,0.1,0.0,0.2
Shits looking up. Ima have a dope semester this year,0,0,-0.1,0.2,0.1,0.0,0.2
She say she love my drive i love that she drives me crazy,0,0,-0.1,0.2,0.1,0.0,0.2
Woke up 10 minutes before I got to get to class. Aaaaand it begins,0,0,-0.1,0.2,0.1,0.0,0.2
"Professor walks in the class doesn't say a word, goes straight to her computer goes on YouTube and plays a Nas song. Love this class already",0,0,-0.1,0.2,0.1,0.0,0.2
All my classes and professors seem cool as fuck.,0,0,-0.1,0.2,0.1,0.0,0.2
Everything is COOL except my body cause I'm walking to my car which is out in bumfuck Egypt wearing sweats in 102 degree weather.,0,0,-0.1,0.2,0.1,0.0,0.2
@ I know. I ain't blaming anything on anyone though. Lol,0,0,-0.1,0.2,0.1,0.0,0.2
Bruh fuck all this traffic!!,0,0,-0.1,0.2,0.1,0.0,0.2
More rest and sex is all a nigga need.,0,0,-0.1,0.2,0.1,0.0,0.2
Say she love me for my drive I love her cause she drive me crazy,0,0,-0.1,0.2,0.1,0.0,0.2
Thinking if I should smoke then sleep or just sleep,0,0,-0.1,0.2,0.1,0.0,0.2
I stay in the shower for like 30 minutes just standing under the water thinking about important life decisions,0,0,-0.1,0.2,0.1,0.0,0.2
It's so hoooooot. :(,0,0,-0.1,0.2,0.1,0.0,0.2
I want a five guys burger,0,0,-0.1,0.2,0.1,0.0,0.2
Ordered a burger through the phone so they have it ready by the time I get there ????,0,0,-0.1,0.2,0.1,0.0,0.2
I got home from school and i KNOCKED THE FUCK OUT,0,0,-0.1,0.2,0.1,0.0,0.2
Texas Government class is boring as fuck.,0,0,-0.1,0.2,0.1,0.0,0.2
Is it just me or does a females mind intrigue y'all more than her body,0,0,-0.1,0.2,0.1,0.0,0.2
Mariachi Auditions? Get my accordion Pedro we're gonna be mariachis! ???? ~,0,0,-0.1,0.2,0.1,0.0,0.2
"Discussin life and all our common goals, smart kids that smoke weed, honor roll.",0,0,-0.1,0.2,0.1,0.0,0.2
Too many girls in this world to be caught up with some other dudes bruh.,0,0,-0.1,0.2,0.1,0.0,0.2
Having class on a friday sucks.,0,0,-0.1,0.2,0.1,0.0,0.2
The peace sign is just the trigger and the middle finger.,0,0,-0.1,0.2,0.1,0.0,0.2
"A girl can be fine af but if she's dumb, then i don't even know man. That's tough",0,0,-0.1,0.2,0.1,0.0,0.2
This rain is A1,0,0,-0.1,0.2,0.1,0.0,0.2
That thunder set off people's car alarms. Holy shit ????,0,0,-0.1,0.2,0.1,0.0,0.2
"I hate madden man, that shit bores me like no other",0,0,-0.1,0.2,0.1,0.0,0.2
My room can't stay clean for more than one day,0,0,-0.1,0.2,0.1,0.0,0.2
In December i will have my twitter for 4 years.,0,0,-0.1,0.2,0.1,0.0,0.2
I remember when i made my twitter,0,0,-0.1,0.2,0.1,0.0,0.2
It was junior year. I went to high school at bears for 1 semester and I made it in my history class because I was bored,0,0,-0.1,0.2,0.1,0.0,0.2
Cigarettes on cigarettes my momma think I stank,0,0,-0.1,0.2,0.1,0.0,0.2
I just downloaded a lot of new music,0,0,-0.1,0.2,0.1,0.0,0.2
"You see I'll never get, why the earth is a puzzle that I'll never fit.",0,0,-0.1,0.2,0.1,0.0,0.2
Raspas! I've been craving a raspa,0,0,-0.1,0.2,0.1,0.0,0.2
There's an odd feeling of satisfaction about laying in a cold room with nothing but the sound of music,0,0,-0.1,0.2,0.1,0.0,0.2
Should really buy my text books now,0,0,-0.1,0.2,0.1,0.0,0.2
Is money really the answer though?,0,0,-0.1,0.2,0.1,0.0,0.2
I need to change my ways.,0,0,-0.1,0.2,0.1,0.0,0.2
Tell me something I don't know,0,0,-0.1,0.2,0.1,0.0,0.2
When my room is clean I feel like I have my life together,0,0,-0.1,0.2,0.1,0.0,0.2
I need to immerse myself in a few good books,0,0,-0.1,0.2,0.1,0.0,0.2
I could go for some late night whataburger right now.,0,0,-0.1,0.2,0.1,0.0,0.2
"I need to completely cut out smoking and drinking and replace it with my fitness, and school",0,0,-0.1,0.2,0.1,0.0,0.2
It's hard but it's not impossible,0,0,-0.1,0.2,0.1,0.0,0.2
I think it's time I start picking out who I do and don't need in my life.,0,0,-0.1,0.2,0.1,0.0,0.2
I gotta shut shit down be a man pick friends all selective now,0,0,-0.1,0.2,0.1,0.0,0.2
I go on my trips sometimes but who doesn't?,0,0,-0.1,0.2,0.1,0.0,0.2
I chase money like a hard to get female then throw it back up in the water like a seashell.,0,0,-0.1,0.2,0.1,0.0,0.2
I just wanna be who I am,0,0,-0.1,0.2,0.1,0.0,0.2
I was supposed to read the first chapter from a book I haven't even bought yet by tommorow,0,0,-0.1,0.2,0.1,0.0,0.2
"Tables turn, bridges burn, you live and learn.",0,0,-0.1,0.2,0.1,0.0,0.2
Can't wait to live out on my own again,0,0,-0.1,0.2,0.1,0.0,0.2
I was supposed to wake up earlier than usual but snooze buttons exist. So yea you get the jist of it.,0,0,-0.1,0.2,0.1,0.0,0.2
I wish I was able to wake up early.,0,0,-0.1,0.2,0.1,0.0,0.2
Let me rephrase that. I wish I was able to get out of bed right after I wake up early.,0,0,-0.1,0.2,0.1,0.0,0.2
Treating my mom to some Olive Garden cause she deserves it.,0,0,-0.1,0.2,0.1,0.0,0.2
"Happens to the best of us RT “@ True life: 
I cry in my car b4 class”",0,0,-0.1,0.2,0.1,0.0,0.2
"Am I the only one that asked what a ""Super Salad"" was the first time I went to Olive Garden?",0,0,-0.1,0.2,0.1,0.0,0.2
"I put earrings today after the longest time, and i already took them off.",0,0,-0.1,0.2,0.1,0.0,0.2
I want my backpack I ordered to arrive already ????,0,0,-0.1,0.2,0.1,0.0,0.2
I'm trapped in my conscious,0,0,-0.1,0.2,0.1,0.0,0.2
@ fuck yea dude. Its totes wicked!,0,0,-0.1,0.2,0.1,0.0,0.2
What's the hol up,0,0,-0.1,0.2,0.1,0.0,0.2
I need my own car already man relying on rides is such a draaaaag.,0,0,-0.1,0.2,0.1,0.0,0.2
Learning to make music is hard and not easy but that's why I like it,0,0,-0.1,0.2,0.1,0.0,0.2
Ima bad muhhfucka straight down to the bristle,0,0,-0.1,0.2,0.1,0.0,0.2
Ima take a quick nap before work,0,0,-0.1,0.2,0.1,0.0,0.2
I need like at least a half a day nap.,0,0,-0.1,0.2,0.1,0.0,0.2
"“@ If you find a solid, moraled woman, don’t be an idiot and do things to lose her.” 

Or learn the hard way. Like me...",0,0,-0.1,0.2,0.1,0.0,0.2
"Sometimes I gotta pause the hip hop, and play some indie rock.",0,0,-0.1,0.2,0.1,0.0,0.2
When I listen to awesome music I want people to be around me so we can enjoy the awesome music together,0,0,-0.1,0.2,0.1,0.0,0.2
This song holds many memories. ~,0,0,-0.1,0.2,0.1,0.0,0.2
I will have a model wife,0,0,-0.1,0.2,0.1,0.0,0.2
5 rts and I'll yank the girl that sits in front of me hair.,0,0,-0.1,0.2,0.1,0.0,0.2
& I'll snapchat it,0,0,-0.1,0.2,0.1,0.0,0.2
Gotta be by 9:50 cause that's when class ends,0,0,-0.1,0.2,0.1,0.0,0.2
Aww shit tf did I get into,0,0,-0.1,0.2,0.1,0.0,0.2
Jk guys that's rude I'm not mean to my peers,0,0,-0.1,0.2,0.1,0.0,0.2
@ Who ju calling a puss?,0,0,-0.1,0.2,0.1,0.0,0.2
I like being one of the very few black people in my school.,0,0,-0.1,0.2,0.1,0.0,0.2
@ Black student union? Tf is bsu?,0,0,-0.1,0.2,0.1,0.0,0.2
@ She looks like a cookie?,0,0,-0.1,0.2,0.1,0.0,0.2
I'm sitting down minding my business and some girl is walking and staring at me so then she stops and starts waving.,0,0,-0.1,0.2,0.1,0.0,0.2
At first I'm confused cause idk who this girl is or if she's even waving at me. She's like 'do you remember me?' I'm like Nah.,0,0,-0.1,0.2,0.1,0.0,0.2
Apparently I sold her some shoes at Zumiez. lol,0,0,-0.1,0.2,0.1,0.0,0.2
"I hold the door open for a girl and she don't know how to respond to my courtesy she's like, ummmmm thanks?",0,0,-0.1,0.2,0.1,0.0,0.2
I always wonder how people perceive me as at first look.,0,0,-0.1,0.2,0.1,0.0,0.2
I can't very sleep,0,0,-0.1,0.2,0.1,0.0,0.2
"I be on my own dick, ain't not much room for you.",0,0,-0.1,0.2,0.1,0.0,0.2
The struggle of tryna find shit to wear to work <<<,0,0,-0.1,0.2,0.1,0.0,0.2
I neeeeeeeeeeed new clothesss man,0,0,-0.1,0.2,0.1,0.0,0.2
I'm glad Zumies lets me wear whatever the fuck I want to work.,0,0,-0.1,0.2,0.1,0.0,0.2
Got my vans on but they look like sneakers,0,0,-0.1,0.2,0.1,0.0,0.2
Since when is there a real life version of the fairly odd parents on Disney channel?,0,0,-0.1,0.2,0.1,0.0,0.2
Whose tryna clean my room for me? I'll pay you in gum.,0,0,-0.1,0.2,0.1,0.0,0.2
I want some chicken fries.,0,0,-0.1,0.2,0.1,0.0,0.2
"2% milk!! ???????????? RT“@ White people be like ""I'm not just white, I'm"" 

22% Irish
18% German
28% Italian
30% French
2% Milk”",0,0,-0.1,0.2,0.1,0.0,0.2
Whys it gotta rain while I gotta be at work? ????,0,0,-0.1,0.2,0.1,0.0,0.2
Can't wait to get my first paycheck.,0,0,-0.1,0.2,0.1,0.0,0.2
"When a song comes on, on shuffle I make myself believe it's destiny and that the song was supposed to come on at that given point in time",0,0,-0.1,0.2,0.1,0.0,0.2
Or maybe I'm just too high?,0,0,-0.1,0.2,0.1,0.0,0.2
Idk but I'm chillin in my car just listening to music cause I don't feel like going inside yet,0,0,-0.1,0.2,0.1,0.0,0.2
Windows is foggy,0,0,-0.1,0.2,0.1,0.0,0.2
Hate when I accidentally close my music app.,0,0,-0.1,0.2,0.1,0.0,0.2
My days get darker so the haze gets sparked up,0,0,-0.1,0.2,0.1,0.0,0.2
I forgot I had hot Cheetos hidden in my drawer so I'm bouta head inside lol,0,0,-0.1,0.2,0.1,0.0,0.2
I ain't sleepin' so fuck it I'd rather be tweetin',0,0,-0.1,0.2,0.1,0.0,0.2
Eating hot Cheetos at night is a struggle,0,0,-0.1,0.2,0.1,0.0,0.2
Like I can't chew loud cause I feel my crunch will wake everyone up,0,0,-0.1,0.2,0.1,0.0,0.2
"And if they wake up, I'm gonna have to share!",0,0,-0.1,0.2,0.1,0.0,0.2
Uh oh. Someone's up,0,0,-0.1,0.2,0.1,0.0,0.2
Wanna know what I haven't ate in a while?,0,0,-0.1,0.2,0.1,0.0,0.2
"Going to work decked out in all zumiez apparel, shit i should just pose as a mannequin.",0,0,-0.1,0.2,0.1,0.0,0.2
Switched rooms with my sister cause hers is always cold as fuck. & I like the cold,0,0,-0.1,0.2,0.1,0.0,0.2
Ima try and sleep early tonight,0,0,-0.1,0.2,0.1,0.0,0.2
Yo I honestly miss that feeling of being in a relationship,0,0,-0.1,0.2,0.1,0.0,0.2
"Don't ever make decisions when you're bared off Xanax. Woke up in my sisters room, and apparently I asked her last night if we could switch",0,0,-0.1,0.2,0.1,0.0,0.2
"I just wanna move out of my moms house already man. I'd need at least two roommates who'd be not only down, but reliable.",0,0,-0.1,0.2,0.1,0.0,0.2
My sisters nice enough to switch all out shit back and even clean my room while I'm at work. Lol,0,0,-0.1,0.2,0.1,0.0,0.2
"Off work, wassup for the night?",0,0,-0.1,0.2,0.1,0.0,0.2
Fuck it. Im getting a mac.,0,0,-0.1,0.2,0.1,0.0,0.2
Think my alphabet soup is trying to send me subliminal messages. ???? ~,0,0,-0.1,0.2,0.1,0.0,0.2
Work,0,0,-0.1,0.2,0.1,0.0,0.2
Honestly what does that Ice bucket challenge raise awareness for?,0,0,-0.1,0.2,0.1,0.0,0.2
"All the shit going on in this country, and in the world, and people dumping ice water on themselves to avoid donating to charity.",0,0,-0.1,0.2,0.1,0.0,0.2
Idk man I just feel like this generation is fucked.,0,0,-0.1,0.2,0.1,0.0,0.2
"I've been watching this show called, continuum, and it's a trip. Corporations bail out the government, and they rule the country nowx",0,0,-0.1,0.2,0.1,0.0,0.2
"Seems like some shit that's going on these days, I wouldn't be surprised if this country ends up like the show",0,0,-0.1,0.2,0.1,0.0,0.2
"And instead of ""anonymous"" they got ""Liber8""",0,0,-0.1,0.2,0.1,0.0,0.2
I'm just tryna stay alive and take care of my people,0,0,-0.1,0.2,0.1,0.0,0.2
And they don't have no award for that,0,0,-0.1,0.2,0.1,0.0,0.2
Why can't I ever go to sleep early like regular people,0,0,-0.1,0.2,0.1,0.0,0.2
"I'm up listening to music thinking about how I'm 20 years old, and haven't accomplished anything I've wanted to so far in life ????",0,0,-0.1,0.2,0.1,0.0,0.2
Sad truth,0,0,-0.1,0.2,0.1,0.0,0.2
Everything will fall into its place given time though,0,0,-0.1,0.2,0.1,0.0,0.2
My mustache is getting long haha i haven't shaved it.,0,0,-0.1,0.2,0.1,0.0,0.2
I look like this guy ----> ????,0,0,-0.1,0.2,0.1,0.0,0.2
My hair be looking funky.,0,0,-0.1,0.2,0.1,0.0,0.2
I want some horchata,0,0,-0.1,0.2,0.1,0.0,0.2
I wanna act ballerific like it's all terrific. Got a few past due bills i won't get specific.,0,0,-0.1,0.2,0.1,0.0,0.2
I got a problem with spending before I get it,0,0,-0.1,0.2,0.1,0.0,0.2
We all self conscious I'm just the 2nd to admit it. (Yeezy was first),0,0,-0.1,0.2,0.1,0.0,0.2
"???? Add me on snapchat for shit like this. ""AaronsRad"" ~",0,0,-0.1,0.2,0.1,0.0,0.2
That beat doe! ~,0,0,-0.1,0.2,0.1,0.0,0.2
Nigga I can't wait until I'm able to walk outside and it's cold as fuck,0,0,-0.1,0.2,0.1,0.0,0.2
I got work at 5. Ughh,0,0,-0.1,0.2,0.1,0.0,0.2
"Just the other day my hair was long as fuck, and my face scrubby as hell now I can feel my scalp, and I got that baby face. Oh what a feelin",0,0,-0.1,0.2,0.1,0.0,0.2
"Need a BP partner to help me run tables at tonight's kickback. Hmu if you're tryna get drunk, and be around good vibes!",0,0,-0.1,0.2,0.1,0.0,0.2
For real for real,0,0,-0.1,0.2,0.1,0.0,0.2
"Like hop into my DMS if you want info, anyone is welcome. Preferably females",0,0,-0.1,0.2,0.1,0.0,0.2
I've realized a lot...,0,0,-0.1,0.2,0.1,0.0,0.2
Taking a piss to the rhythm of cricket music.,0,0,-0.1,0.2,0.1,0.0,0.2
I'm a fool man,0,0,-0.1,0.2,0.1,0.0,0.2
School is about to start in two days. What.The.Fuck,0,0,-0.1,0.2,0.1,0.0,0.2
"I'd make a deal with the devil to have my life straightened out, and my mind clear",0,0,-0.1,0.2,0.1,0.0,0.2
